point_rank,k_distance
567,1.267058819685245
568,1.2694290708525795
569,1.2696181668726962
570,1.27054221386224
571,1.2705809253045117
572,1.271964979454073
573,1.2745982396014977
574,1.2747090061489919
575,1.27589134116349
576,1.2761820510821742
577,1.27626807039037
578,1.2772071481178877
579,1.277551105059275
580,1.2784542318125647
581,1.2789607341089233
582,1.2792564274740772
583,1.2794321408108142
584,1.279491278541291
585,1.2824478461568598
586,1.2826006155392602
587,1.2827465790914563
588,1.2833226855417468
589,1.2836820100439887
590,1.2847807749973212
591,1.2857367413724357
592,1.2858880398358528
593,1.2863644243249284
594,1.2886834106688319
595,1.2898681236630958
596,1.291983226364138
597,1.2924170516490068
598,1.2943025006539544
599,1.2947302724173537
600,1.2947302724173537
601,1.2948048036336017
602,1.2962356986042771
603,1.2964302603592306
604,1.2968639811061402
605,1.297860612148765
606,1.2984158964773425
607,1.2993082189300444
608,1.299748973001339
609,1.300767681311766
610,1.301685930633017
611,1.3021060244616893
612,1.3028557610101703
613,1.3030916196228575
614,1.303279255999578
615,1.3038302866210358
616,1.3038302866210358
617,1.3046547194742157
618,1.3046547194742157
619,1.3049883761924577
620,1.305009636238745
621,1.305009636238745
622,1.3058108165983948
623,1.3079451722447637
624,1.3084440818097511
625,1.3085035537402845
626,1.3096122709669196
627,1.3106615021015404
628,1.3109415902619108
629,1.3113255748372108
630,1.3121897748855385
631,1.3128631757978115
632,1.312993228142041
633,1.3151178918420048
634,1.3155692251892235
635,1.3159445812264916
636,1.3160991581883499
637,1.3169904725987003
638,1.3173370849178898
639,1.317714213591938
640,1.3177786740817443
641,1.3199473463285598
642,1.3221997665253529
643,1.3229474376294994
644,1.3236012012507348
645,1.3251135586597476
646,1.3256477777521034
647,1.3256477777521034
648,1.3277821128887661
649,1.3279597967464405
650,1.3282409471653485
651,1.32912897217212
652,1.3296759211029463
653,1.3297476308663387
654,1.3297776815405329
655,1.3308691146612266
656,1.3311695849058822
657,1.3315194030164996
658,1.3325506442140969
659,1.3329064721487387
660,1.3336559656887605
661,1.3344479663797175
662,1.336361356362289
663,1.3371594605874317
664,1.3376603600843409
665,1.33788665806357
666,1.33788665806357
667,1.3379995675264262
668,1.3380623279508854
669,1.3393655373467206
670,1.3394292393587366
671,1.3394504304986137
672,1.3395999393319658
673,1.339768028058309
674,1.3420908775412943
675,1.3421009671904298
676,1.3427901803878468
677,1.3431292062803382
678,1.343144173488143
679,1.3437882680414341
680,1.3458120541150225
681,1.3466067212888786
682,1.3470750005186605
683,1.3476004277287976
